HIP,VMAG,RA_DEG,DEC_DEG
 39279, 6.34,120.47999582,35.41308517
 83462, 6.19,255.87580951,35.41415358
 51047, 6.49,156.43749608,35.42557117
 25476, 6.17,81.72636668,35.4573016
 16518, 5.91,53.16675711,35.46172039
 69879, 4.80,214.49923373,35.50947085
107129, 5.98,325.50450032,35.51019572
 43685, 6.14,133.48208292,35.53833749
 12990, 6.28,41.76501143,35.55481358
111567, 6.11,339.03290831,35.57764581
102276, 6.48,310.85082082,35.5878093
  5447, 2.07,17.43248991,35.62083048
114152, 6.38,346.77079924,35.63646521
111627, 6.28,339.20285766,35.65242306
 77655, 4.79,237.80807231,35.65822638
 33044, 6.03,103.26475164,35.78800835
 18614, 3.98,59.74124892,35.79102701
 63901, 5.20,196.43526005,35.79885169
 47080, 5.40,143.91678098,35.81076694
 54745, 6.41,168.13553992,35.8144481
107445, 6.44,326.43519586,35.85728391
 32040, 6.48,100.40737405,35.93199076
 83838, 5.41,257.00867045,35.93521504
 23724, 6.49,76.50387497,35.9364198
 61748, 6.39,189.82019537,35.95196539
 99031, 5.38,301.59137234,35.97353894
 12982, 6.27,41.74284779,35.98353306
103734, 6.01,315.30361308,36.02602514
 58654, 5.59,180.4147183,36.04227697
 89826, 4.33,274.96550503,36.06444696
 97228, 6.38,296.4152175,36.09100655
 53726, 5.99,164.88641202,36.09322401
 93903, 5.25,286.82553958,36.10016754
 32268, 6.37,101.05216634,36.10925853
 11784, 5.15,38.02556633,36.14723132
 22955, 6.10,74.08369522,36.1685465
 70762, 6.22,217.06856594,36.19701883
 25301, 6.49,81.18667054,36.19996736
 95953, 6.26,292.69512816,36.22853276
 98143, 6.03,299.18392884,36.25059928
 88020, 6.03,269.67632168,36.28791591
 66458, 4.82,204.36540378,36.29484073
 54522, 5.71,167.32963314,36.30943441
 95556, 5.17,291.53801621,36.31786478
 51914, 6.29,159.08914483,36.32700891
113222, 5.73,343.93538834,36.35139364
 46952, 4.54,143.5557374,36.39761338
 88836, 5.49,272.00961362,36.40171633
 42090, 5.76,128.68293147,36.41971903
 79358, 5.62,242.95025417,36.42516245
117503, 5.86,357.42066699,36.42539712
 97789, 6.13,298.06835372,36.43228438
 41975, 6.20,128.34098179,36.43642315
 95370, 6.44,291.02521109,36.45190293
101067, 5.90,307.33495238,36.45473284
 73941, 6.35,226.64663107,36.45596449
 17460, 5.60,56.13082016,36.46020384
 89008, 5.57,272.49577622,36.46625671
 46904, 6.19,143.37639032,36.48703015
 79119, 4.73,242.24303566,36.49010935
102589, 4.53,311.85219564,36.49073658
 92551, 6.10,282.9021706,36.53909869
 91852, 6.04,280.90039215,36.55646483
107637, 6.25,327.03504788,36.58040284
 99719, 6.47,303.52030039,36.60489439
 76006, 6.39,232.84295934,36.61666057
 71277, 6.02,218.6604912,36.62617707
   699, 6.21,2.17092314,36.62742794
 78649, 5.79,240.83066182,36.63181986
 67483, 6.43,207.43743518,36.63276425
104765, 6.07,318.3601048,36.63326173
 76669, 4.64,234.84451583,36.63582763
 78276, 5.61,239.7403975,36.64370627
110487, 6.45,335.70949358,36.65891683
105811, 5.93,321.4459174,36.66740768
 22678, 4.79,73.15833005,36.70319636
 51233, 4.20,156.97121865,36.70747818
116824, 6.24,355.16860835,36.72071051
 21144, 6.35,67.98726375,36.74285269
 58119, 6.47,178.8087573,36.75648978
 35710, 5.12,110.51120175,36.76063782
  1473, 4.51,4.58210555,36.7853273
 45688, 3.82,139.71111394,36.80289763
 99770, 4.93,303.63326032,36.8061354
 84380, 3.16,258.76189282,36.80915527
 56410, 6.38,173.48489895,36.81573666
 99303, 4.93,302.35673642,36.83959003
 92791, 4.22,283.62620294,36.89860518
  2270, 6.28,7.2361047,36.89970105
101214, 6.21,307.74678964,36.93584939
 96387, 6.03,293.95125591,36.9445432
 13257, 6.44,42.64707607,36.94864201
 85181, 6.25,261.11305613,36.9518207
 71168, 6.39,218.33444972,36.95920251
 92728, 5.58,283.43149392,36.97172755
 18769, 6.39,60.31181383,36.98948395
 97985, 5.79,298.70101118,36.99565531
100108, 5.58,304.61927485,36.9997539
 65376, 6.10,200.97466246,37.03394754
 98425, 5.15,299.97997979,37.04288602
 99929, 6.47,304.11730319,37.0563971
113174, 5.91,343.76076644,37.07680479
 38349, 6.49,117.81393599,37.08215389
 98563, 6.23,300.31365859,37.09887283
105942, 5.30,321.83901766,37.11679196
  8930, 6.28,28.74013935,37.12833508
 85112, 4.15,260.92072033,37.14592396
 32190, 6.21,100.80718325,37.14743034
 66257, 4.91,203.69894294,37.18243871
 36740, 6.40,113.35345342,37.18788282
 28380, 2.65,89.93015897,37.21276409
  7321, 5.90,23.56915511,37.23719753
 87808, 3.86,269.06324389,37.25052158
  9021, 5.69,29.03845779,37.251804
 41798, 6.18,127.83323549,37.2650151
 72582, 5.47,222.62417599,37.27181511
  9001, 5.89,28.97697359,37.27780093
 84606, 4.64,259.41785775,37.29134328
 86096, 6.13,263.92651408,37.30158659
 24072, 6.02,77.57835458,37.3018512
 27639, 4.72,87.7600428,37.30568175
 12072, 5.72,38.91142631,37.3122905
 13176, 6.45,42.36219739,37.32641914
 94981, 6.29,289.9126806,37.33098454
 24332, 6.48,78.32313264,37.33763726
105637, 6.46,320.95163645,37.35149782
 97118, 4.89,296.06896508,37.35426967
 75411, 4.31,231.12306762,37.37696091
 25292, 5.02,81.16309201,37.38537514
  6140, 6.44,19.69589864,37.38630238
 80460, 5.53,246.35069083,37.39407872
 33453, 6.48,104.3270914,37.39473253
 49893, 5.86,152.80330481,37.40197095
112590, 5.82,342.04611234,37.41684226
  4185, 6.07,13.36756319,37.41831737
 64212, 6.01,197.41134739,37.42313176
110790, 6.46,336.68982704,37.44371876
 34462, 6.19,107.15103117,37.44513204
 94932, 6.25,289.75478526,37.44531278
100574, 5.87,305.9348554,37.47644822
 22453, 4.89,72.47777728,37.48818131
 32746, 6.49,102.43457913,37.51273042
 62641, 5.87,192.54502356,37.51688446
 37946, 5.15,116.66358038,37.51736326
 19810, 6.31,63.71697289,37.54268034
 17203, 5.55,55.28267183,37.58026421
111869, 6.03,339.89301814,37.59281397
 91973, 5.73,281.20079095,37.59456466
 44231, 6.21,135.12837461,37.60435051
 91971, 4.34,281.19306613,37.60505025
116781, 6.49,355.01176265,37.65283835
  6514, 5.60,20.91898254,37.71499034
  5550, 5.80,17.79287081,37.72413814
 12287, 6.19,39.57440986,37.7268226
 19302, 6.07,62.06442382,37.72797171
 57939, 6.42,178.23256802,37.73280827
109937, 4.14,333.9923757,37.74873483
110171, 6.19,334.73402774,37.76918003
112144, 6.43,340.73103152,37.80274748
 72469, 6.15,222.27887478,37.81091287
 97651, 6.13,297.69528937,37.82631382
  9977, 4.78,32.12144102,37.85918337
 23179, 4.93,74.81406425,37.8904824
 52139, 5.84,159.78248119,37.9101113
 95673, 6.30,291.9016515,37.94120774
 78012, 5.43,238.94818797,37.94676324
  8423, 5.94,27.16184118,37.95293583
 28820, 6.32,91.2607666,37.96428777
 19746, 6.47,63.49887528,37.96713609
  1686, 5.16,5.28010785,37.96869954
 41935, 5.88,128.22939892,38.01678677
116365, 6.18,353.69472703,38.02397291
100044, 4.77,304.44668519,38.0329471
 19335, 5.52,62.15206221,38.04022796
104887, 3.74,318.69727757,38.04432043
 33614, 6.02,104.76199195,38.05261545
 12305, 6.29,39.61643512,38.08916502
 98320, 6.33,299.64314255,38.10569103
 13997, 6.11,45.04950134,38.13180775
 94713, 4.35,289.09206426,38.13372778
115280, 5.77,350.22153629,38.18247497
 55266, 4.76,169.78309755,38.18572227
 45858, 6.12,140.24751937,38.18831027
105269, 5.89,319.84241818,38.23748156
 54136, 6.01,166.13033202,38.2413615
 74514, 6.19,228.39827998,38.26481607
 93104, 5.89,284.50792438,38.26618277
 21847, 5.97,70.45865407,38.28042013
107253, 5.69,325.85677886,38.28360055
 71075, 3.04,218.01982421,38.30788348
 63121, 5.61,194.00251587,38.31469771
 63125, 2.89,194.00767051,38.31824617
 13254, 4.22,42.64547584,38.31890838
101756, 6.21,309.34822512,38.32877208
 13490, 5.34,43.42740906,38.33767914
 37369, 5.77,115.06134304,38.34456671
 91552, 6.45,280.05077302,38.36717856
 76366, 6.30,233.95494368,38.37394659
 70517, 6.28,216.37144931,38.39310009
 97376, 5.83,296.86573441,38.40761671
 33064, 6.32,103.30570458,38.43844844
100907, 5.63,306.89281213,38.44052275
 31579, 5.40,99.13682373,38.4455521
 44700, 4.56,136.63245022,38.45225024
 88972, 6.38,272.40688326,38.45891534
 98921, 6.18,301.28994567,38.47818576
 28946, 5.35,91.64620701,38.48277233
 24340, 4.82,78.35721486,38.48467394
 98068, 4.95,298.96567172,38.48670392
 64246, 5.91,197.51361945,38.49887224
  4436, 3.86,14.18790699,38.49925513
 67210, 5.92,206.57957701,38.5036561
 33133, 6.46,103.48780858,38.50508594
106551, 4.87,323.69365589,38.53382684
 64217, 6.25,197.42517501,38.5338706
 67250, 5.51,206.74947851,38.54274988
110566, 6.18,335.97525489,38.57331176
 85149, 6.48,261.00942844,38.58269551
 13832, 6.06,44.50971566,38.61496884
107664, 6.10,327.12225557,38.64857876
103894, 6.10,315.77010794,38.65742938
116030, 6.07,352.66474266,38.66221205
 97029, 6.37,295.79483942,38.67171285
 17558, 6.45,56.40463454,38.6762189
  1366, 4.61,4.27306518,38.68167915
 97538, 6.12,297.36457758,38.71017237
 97630, 5.18,297.64161019,38.72216211
 12181, 5.91,39.23782977,38.73398283
104217, 6.05,316.71746843,38.73441392
 90163, 6.41,275.98864382,38.73917674
104214, 5.20,316.71181258,38.74149446
 89279, 6.04,273.27009912,38.77347463
 91262, 0.03,279.23410832,38.78299311
 66223, 6.37,203.59104226,38.7892093
 70029, 6.33,214.94882573,38.79407655
 84656, 5.97,259.59700051,38.81121445
 18565, 6.32,59.62139176,38.84034955
 14354, 3.32,46.29373754,38.84053298
 33041, 6.10,103.25588612,38.86913968
 35317, 6.48,109.42770486,38.876336
 85688, 6.43,262.66753462,38.88217133
 99893, 6.28,304.01429331,38.89808634
 81833, 3.48,250.72391068,38.92246103
 51420, 5.79,157.52691646,38.925143
 35725, 6.40,110.5558717,38.99603466
100155, 6.35,304.73974671,39.00420342
 76307, 5.14,233.81208385,39.01004619
 60646, 5.01,186.46248809,39.01869867
 10176, 6.09,32.72014334,39.03957814
111841, 4.89,339.81532883,39.05028301
 79385, 6.39,243.02727947,39.0555758
 94481, 4.43,288.43953645,39.14596968
 27673, 3.97,87.87246934,39.14847936
 27483, 4.51,87.29358126,39.18113322
112305, 6.47,341.22069959,39.2010757
 53838, 5.06,165.21033423,39.21213189
 93210, 6.43,284.80121716,39.2173241
116076, 5.22,352.82165645,39.2364018
 73369, 5.64,224.90404577,39.26523166
 62207, 5.95,191.24865101,39.27857766
 15334, 5.97,49.4405722,39.28341373
 91820, 6.45,280.8190461,39.30008217
113371, 6.17,344.41974256,39.30878922
 34752, 4.91,107.91371845,39.32054373
 56034, 5.30,172.26734378,39.33694235
 31771, 5.70,99.66480928,39.3911153
105102, 4.22,319.35396892,39.39469016
 23261, 5.95,75.07644704,39.39470389
100268, 6.22,305.06342626,39.40328172
  3231, 5.30,10.27998074,39.45867141
112241, 5.93,341.02171745,39.46541736
 90191, 5.11,276.05750733,39.50724983
107856, 6.20,327.77072409,39.53664936
 27777, 6.40,88.16527675,39.57472245
 75257, 5.56,230.65570869,39.58149619
 14817, 4.61,47.82250605,39.61157075
 91926, 4.59,281.09489936,39.61259557
 47029, 4.81,143.76605199,39.62144313
111546, 5.73,338.96785192,39.63434136
 23268, 6.46,75.09672824,39.6546596
 13879, 4.68,44.69021034,39.66282739
 12057, 6.36,38.86619953,39.66446182
 91373, 6.02,279.52696572,39.66830549
 91919, 4.67,281.08473883,39.66997686
 78153, 6.30,239.3744765,39.69496436
 80008, 5.48,244.98017016,39.70859042
 44331, 6.39,135.41996619,39.71370429
109754, 4.50,333.46958944,39.71488928
 69735, 6.38,214.10158657,39.74469367
 47570, 5.61,145.50158521,39.75796859
111259, 5.88,338.10989375,39.77975511
110849, 6.16,336.86041347,39.81004053
 25810, 6.38,82.6877782,39.82600304
 16591, 5.79,53.39592658,39.89959026
 31789, 5.34,99.70494411,39.90258791
 84949, 5.55,260.43172028,39.97480822
 87445, 6.01,268.01970821,39.98196397
 87563, 5.17,268.32509092,40.00783707
 21108, 6.25,67.85040925,40.01021496
 18532, 2.90,59.46342138,40.01027315
 37091, 6.34,114.32418974,40.02550216
 24813, 4.69,79.78365993,40.10066732
 65072, 5.60,200.07914877,40.15055594
 64540, 4.94,198.42908954,40.15284766
113009, 6.33,343.29737555,40.1673832
 26363, 6.08,84.21841371,40.18238543
 12623, 4.91,40.5622035,40.19438688
 43894, 5.90,134.12740931,40.20156718
112031, 5.25,340.36938127,40.22546314
116354, 5.55,353.65646146,40.23655244
 47300, 5.28,144.59077851,40.23976693
 96907, 6.22,295.49010781,40.25405313
100453, 2.23,305.55708346,40.2566815
 22220, 5.99,71.68529906,40.31268034
 67778, 6.48,208.28517972,40.33800224
105406, 6.39,320.25599353,40.3455743
 76534, 5.25,234.45646241,40.35328811
 99968, 5.27,304.23034999,40.3650796
 98194, 5.46,299.30776056,40.36782505
113084, 5.82,343.52879493,40.37683633
 73555, 3.49,225.48663804,40.39063671
106711, 5.04,324.23740434,40.41349052
 51658, 4.72,158.30832166,40.42554046
 94280, 6.20,287.8464799,40.42915794
 53721, 5.03,164.86756582,40.43012281
 72012, 5.72,220.93518566,40.45920338
 24771, 6.22,79.66801388,40.46515715
 15282, 6.44,49.2976927,40.48305429
 19811, 4.67,63.72212566,40.48372394
 83816, 6.34,256.94461556,40.51613969
 64844, 4.72,199.38598801,40.57256275
  7818, 4.96,25.14501739,40.57710624
101949, 6.07,309.88879736,40.57965647
 14365, 6.06,46.33762269,40.58219109
 97634, 5.68,297.65553824,40.599778
 59831, 5.69,184.03140154,40.66025851
 49870, 6.34,152.74573467,40.66160239
 35907, 5.23,111.03529509,40.67244066
 93177, 6.20,284.69411182,40.67919507
  8922, 6.25,28.72395703,40.70220085
 97151, 6.36,296.20455325,40.71686361
  1575, 6.35,4.92324681,40.72950687
 65723, 6.49,202.10930095,40.72978568
  8814, 5.42,28.32229965,40.72979974
100069, 5.83,304.52912505,40.73209817
 83947, 5.07,257.38867303,40.77701519
 22034, 6.09,71.05421366,40.78651068
107097, 6.07,325.3927861,40.80533757
 75973, 5.04,232.73229511,40.83306815
 64692, 5.77,198.88352117,40.8551724
 61692, 6.35,189.69290042,40.87469516
 35341, 5.87,109.50927066,40.88336298
 76041, 4.98,232.94580142,40.89936876
 91491, 6.25,279.88760628,40.93506238
 89604, 6.12,274.27895133,40.93657224
 14576, 2.09,47.04220716,40.9556512
100501, 5.95,305.68872891,41.02613288
 25143, 5.54,80.70968545,41.02925326
 13949, 5.89,44.91611677,41.03305347
  1086, 5.71,3.37889713,41.03572671
105229, 6.15,319.73055559,41.04052946
 48833, 5.11,149.42143543,41.05569741
 29114, 6.34,92.09639645,41.05584589
 23453, 3.69,75.61950025,41.07588953
  7444, 6.39,23.9685993,41.07641867
107162, 5.73,325.59558607,41.07702304
  3881, 4.53,12.45345723,41.07895474
 24902, 5.46,80.0611822,41.08633916
 54842, 6.33,168.41709505,41.08879703
 67194, 5.88,206.5568062,41.08884885
  6794, 6.42,21.86110539,41.10109784
100434, 6.38,305.51272943,41.132146
 89246, 6.36,273.17759517,41.14694669
107749, 6.48,327.41706759,41.14880103
107235, 5.51,325.77701184,41.15499969
103413, 3.94,314.29338184,41.16719384
 50786, 5.73,155.54439708,41.22986684
 23767, 3.18,76.62862102,41.23464074
 85888, 5.72,263.28045982,41.24359953
 21476, 4.25,69.17264013,41.26485467
  4903, 5.95,15.72614941,41.34519861
 61317, 4.24,188.43788561,41.35676779
 26592, 6.44,84.7863353,41.358853
 92599, 6.28,283.03022057,41.38324734
 11090, 5.81,35.70984185,41.39653472
  7513, 4.10,24.19990413,41.40638491
 23511, 6.11,75.82765661,41.44165308
 92098, 6.06,281.55420304,41.44181072
 25816, 5.99,82.70270666,41.462078
 50801, 3.06,155.58251355,41.4994335
 69569, 6.23,213.59818899,41.51901546
112041, 5.93,340.39975815,41.54897766
 51200, 6.00,156.86699226,41.60121201
 92831, 5.46,283.71740921,41.60272814
113281, 5.60,344.09846242,41.60388627
115530, 6.37,351.03699006,41.612868
103963, 6.34,315.9672397,41.62830431
 66892, 6.30,205.62030712,41.67425191
102155, 5.68,310.48540748,41.71687197
 97081, 5.86,295.93784116,41.77308397
115065, 5.98,349.59721541,41.77370255
 32844, 4.99,102.69151315,41.78156548
 44248, 3.96,135.16146765,41.78344401
 70873, 6.36,217.40284392,41.79644804
 25048, 5.22,80.45168832,41.80466344
 20241, 5.95,65.06007219,41.80815345
112242, 5.11,341.02285629,41.81922714
 29025, 6.15,91.86149787,41.85432982
 80704, 4.83,247.1605205,41.88169065
 82419, 6.29,252.65062571,41.8963468
103532, 6.17,314.62893463,41.93992417
 88565, 6.38,271.25339289,41.94605135
112778, 5.91,342.59070173,41.95340325
 43550, 5.98,133.04187782,42.00288543
 41224, 6.02,126.1781942,42.00521805
 53465, 6.03,164.0604469,42.0083921
115191, 5.81,349.96825485,42.07803394
110408, 6.38,335.46191327,42.0781687
  5493, 5.67,17.57852966,42.08157668
   365, 6.11,1.15248379,42.09256148
 65951, 6.07,202.81600806,42.10608614
 20063, 6.22,64.53371946,42.14124624
 89482, 5.56,273.91158071,42.15934312
 74571, 6.12,228.54288301,42.17144853
 82172, 5.86,251.83227018,42.23897955
105034, 6.23,319.12341131,42.25182572
 98253, 6.44,299.48382616,42.26079538
103596, 6.47,314.85252626,42.32445032
113726, 3.62,345.48019377,42.32597866
  9640, 2.10,30.97466283,42.32984832
   137, 6.25,0.43268925,42.36714821
 79357, 5.89,242.94835302,42.37450876
 14887, 6.15,48.0397629,42.37594744
 96288, 5.34,293.67190527,42.41258465
 20498, 6.25,65.89916321,42.42799219
 39938, 6.26,122.34608921,42.43078783
 81126, 4.20,248.52578863,42.43689565
 77760, 4.60,238.16747684,42.44998796
 31832, 4.80,99.83261264,42.48901214
 15118, 6.07,48.73560789,42.50361942
 83013, 6.36,254.45910609,42.51255034
 27319, 6.30,86.81116596,42.52695878
 60467, 6.03,185.94614816,42.54270856
 77986, 5.73,238.87754361,42.56615229
 17529, 3.77,56.29851422,42.57854437
 16938, 6.41,54.50069342,42.58290278
 22699, 5.68,73.19902284,42.58662591
  7918, 4.96,25.44381547,42.61380692
 35623, 6.33,110.26297004,42.65599942
118071, 6.01,359.26511635,42.65823773
105101, 6.17,319.3465652,42.68356712
100016, 6.32,304.37106233,42.72206321
113788, 5.09,345.6514039,42.7578062
 24738, 5.55,79.56534453,42.79218517
 96693, 5.41,294.86027686,42.81821158
 28677, 6.08,90.82447173,42.91188721
115755, 5.75,351.78054498,42.91196859
 53791, 6.03,165.0865095,42.91202075
 50372, 3.45,154.27469564,42.91446855
109831, 5.72,333.68471113,42.95396372
 28823, 5.90,91.26425064,42.9819855
100515, 6.20,305.73120017,42.98343905
 36965, 6.37,113.98332747,43.03108733
 58684, 5.22,180.52942963,43.04546506
 50485, 6.48,154.63714463,43.04863393
 21242, 6.09,68.35374601,43.06388024
 96805, 6.17,295.17145181,43.07782614
111104, 4.52,337.62192333,43.12338985
 77907, 5.35,238.6578213,43.13840642
 56148, 5.94,172.62987804,43.17304329
 23799, 6.20,76.70649417,43.17470862
 41075, 4.25,125.70887544,43.18837233
 53295, 4.66,163.49460834,43.19001538
 54537, 5.89,167.41064299,43.20775162
 82012, 6.07,251.29917503,43.21729222
 45290, 5.30,138.45095799,43.21791261
 91250, 6.21,279.18971607,43.22184097
 39722, 6.35,121.79147297,43.26044834
116631, 4.29,354.53407969,43.2680761
106999, 5.09,325.04608744,43.27380044
  7825, 5.63,25.16483499,43.29776385
112917, 4.95,343.00811365,43.31236494
 15648, 4.96,50.36086309,43.32965174
 21928, 5.30,70.72624534,43.36526451
 28642, 6.38,90.72287474,43.37840424
 99685, 6.13,303.42839988,43.37900332
 95352, 5.85,290.98536934,43.3882371
 82355, 6.18,252.41905893,43.43045963
  6711, 5.98,21.57749566,43.45788606
101986, 5.97,310.01339893,43.4590163
 88788, 5.00,271.86974331,43.46203247
 86501, 6.36,265.15631676,43.47052764
 55560, 4.99,170.70672415,43.48273665
114430, 5.91,347.61401487,43.54473662
 32480, 5.24,101.68474593,43.57702483
  1302, 6.12,4.08958566,43.59510616
 56770, 5.56,174.58619878,43.62551361
 71568, 5.74,219.55279962,43.64205288
 43531, 5.15,132.98684264,43.72649196
  1501, 6.10,4.67562512,43.79114781
 83593, 6.45,256.27058505,43.81223885
 23416, 3.03,75.49222507,43.82331397
 69038, 5.13,211.98227724,43.8545248
 65230, 6.34,200.51654896,43.90333351
 33269, 6.16,103.81106808,43.91004808
104060, 3.72,316.23273251,43.92785122
  5317, 5.04,17.00299391,43.94224107
 92862, 4.08,283.8336882,43.9458926
105186, 5.04,319.61325695,43.9459669
 17846, 5.95,57.283845,43.96302293
 38959, 6.36,119.56888565,43.97736214
 31889, 6.35,99.99111506,44.01410409
 15338, 5.49,49.44721595,44.02508193
113802, 6.37,345.68811495,44.05876504
102843, 5.06,312.52013154,44.0589822
 22842, 6.06,73.71343607,44.0609985
 86713, 6.38,265.77325256,44.08423552
 62172, 6.34,191.11301998,44.10299667
115261, 6.25,350.1837759,44.11625675
 10340, 4.84,33.30558667,44.23168903
105017, 6.36,319.07131871,44.23819662
 13036, 6.45,41.87980947,44.27221537
111944, 4.50,340.12825981,44.27628068
 12768, 5.43,41.02149224,44.2970548
116805, 4.15,355.10184089,44.33397776
  7719, 5.01,24.83757938,44.38612827
103089, 4.80,313.31143866,44.38726652
  2225, 5.18,7.05660466,44.39448925
 71618, 5.39,219.70950726,44.40454503
 24881, 6.49,80.00965884,44.4254299
116582, 5.81,354.38346323,44.42903532
